package_type,package_name,version,actual_label,MLP,NB,SVM
benign,postcss-merge-rules-plus,2.0.0,benign,benign,benign,benign
benign,react-dnd-diagrams,1.0.4,benign,benign,benign,benign
benign,jssafecircuit,1.0.0,benign,benign,benign,benign
benign,@matterpool##superasset-js,1.1.4,benign,benign,benign,benign
benign,@lyonbot##base-cfg,1.0.11,benign,benign,benign,benign
benign,@fylgja##details,1.0.3,benign,benign,benign,benign
benign,jquery-lang-js,4.0.0,benign,benign,benign,benign
benign,google-trends-api-client,1.1.0,benign,benign,benign,benign
benign,hyper-transparent-bg,1.5.2,benign,benign,benign,benign
benign,rn-scaled-sheet,1.0.9,benign,benign,benign,benign
benign,zweui,2.5.0,benign,benign,benign,benign
benign,componator,2.0.1,benign,benign,benign,benign
benign,new_down_load_ebo_ok_stone_heart_fayvs5,3.3.8,benign,benign,benign,benign
benign,react-native-virgil-cryptov4,0.7.0,benign,benign,benign,benign
benign,wizzi-scripts,0.6.6,benign,benign,benign,benign
benign,@laser-dac##laserdock,0.4.2,benign,benign,benign,benign
benign,gulp-eta,0.5.5,benign,benign,benign,benign
benign,@iki-inc##fitting,1.0.1,benign,benign,benign,benign
benign,vue-piano-roll,1.2.15,benign,benign,benign,benign
benign,erc1820,0.0.2,benign,benign,benign,benign
benign,image-size-reducer,1.0.3,benign,benign,benign,benign
benign,react-confirm-19,1.0.2,benign,benign,benign,benign
benign,tailwind-layer-parser,0.7.5,benign,benign,benign,benign
benign,@johanbook##react-canvas,0.0.3,benign,benign,benign,benign
benign,@madnessxd##react-orgchart,1.0.9,benign,benign,benign,benign
benign,animation-math,1.3.1,benign,benign,benign,benign
benign,lafzi.js,0.0.15,benign,benign,benign,benign
benign,@stanko##react-window,0.9.3,benign,benign,benign,benign
benign,@stdlib##math-base-special-cospi,0.4.0,benign,benign,benign,benign
benign,share-le,0.2.9,benign,benign,benign,benign
benign,math_example1,0.0.0,benign,benign,benign,benign
benign,react-vid-background,0.0.2,benign,benign,benign,benign
benign,tarstache,0.2.2,benign,benign,benign,benign
benign,investment-math,1.0.6,benign,benign,benign,benign
benign,@miloadam99##particle-plugin,5.1.2,benign,benign,benign,benign
benign,@beautiful-tree##react,0.2.1,benign,benign,benign,benign
benign,iotacss-modal,0.1.0,benign,benign,benign,benign
benign,gentry-runner-cli,0.0.2,benign,benign,benign,benign
benign,o3-countdown,0.3.4,benign,benign,benign,benign
benign,layout-grid-figma,1.0.6,benign,benign,benign,benign
benign,anthony-joshua-vs-jermaine-franklin-live-free4k,4.2.7,benign,benign,benign,benign
benign,dchart-bar-hori-gradient,0.1.0,benign,benign,benign,benign
benign,calcite-ui-icons-react,0.39.0,benign,benign,malicious,benign
benign,@anclient##anreact,0.6.7,benign,benign,benign,benign
benign,@omnedia##ngx-map,2.0.1,benign,benign,benign,benign
benign,simple-react-modal-easy-use,0.1.5,benign,benign,benign,benign
benign,@rbxts##fade-ts,2.0.1,benign,benign,benign,benign
benign,my-ionic-weui,1.0.0,benign,benign,benign,benign
benign,test-monorepo-generator,1.0.0-beta3,benign,benign,benign,benign
benign,tthreebsp,1.0.9,benign,benign,benign,benign
benign,curl-to-json,1.0.24,benign,benign,benign,benign
benign,@folkehelseinstituttet##angular-highcharts,6.0.1,benign,benign,benign,benign
benign,@joincivil##doxity,0.0.1,benign,benign,benign,benign
benign,@sinonjs##eslint-config,5.0.3,benign,benign,benign,benign
benign,extrapolate,1.0.2,benign,benign,benign,benign
benign,uvbconnector,1.1.2,benign,benign,benign,benign
benign,flexible-infinity-scroll,1.2.2,benign,benign,benign,benign
benign,@stellar-apps##lazy-load,3.0.1,benign,benign,benign,benign
benign,konga-cli,0.0.3,benign,benign,benign,benign
benign,geck,0.0.4,benign,benign,benign,benign
benign,inkblot,5.1.1,benign,benign,benign,benign
benign,karma-jasmine-utils,1.3.0,benign,benign,benign,benign
benign,@ahau2019##rgbhex,2.0.2,benign,benign,benign,benign
benign,bristol-config,0.1.1,benign,benign,benign,benign
benign,animated-qubits,1.0.4,benign,benign,benign,benign
benign,@runnel##validator,1.0.6,benign,benign,benign,benign
benign,postcss-hsb-adjust,0.1.7,benign,benign,benign,benign
benign,oklab,0.0.2-alpha.1,benign,benign,benign,benign
benign,@christophern##populartimesjs,1.0.8,benign,benign,benign,benign
benign,@jearaneda##react-new-orgchart,1.0.8,benign,benign,benign,benign
benign,postcss-spiffing,0.1.0,benign,benign,benign,benign
benign,ss-line-chart,0.0.5,benign,benign,benign,benign
benign,frp,0.3.4,benign,benign,benign,benign
benign,ionic2-calendar-ajackus,0.2.24,benign,benign,benign,benign
benign,@zero-scripts##extension.webpack-css,0.5.2,benign,benign,benign,benign
benign,@omnedia##ngx-globe,2.0.0,benign,benign,benign,benign
benign,esm-test-pfx,10.4.14,benign,benign,benign,benign
benign,grunt-filestats,0.0.1,benign,benign,benign,benign
benign,@strong-roots-capital##get-precision,1.0.1,benign,benign,benign,benign
benign,slidev-component-progress,1.1.0,benign,benign,benign,benign
benign,g2-rc,0.1.2,benign,benign,benign,benign
benign,rx-vcr,2.0.0,benign,benign,benign,benign
benign,grunt-phpmd,0.1.1,benign,benign,benign,benign
benign,grunt-redirect,0.0.1,benign,benign,benign,benign
benign,@mastra##pg,0.2.9,benign,benign,benign,benign
benign,pi-servo-blaster.js,0.0.3,benign,benign,benign,benign
benign,grunt-contrib-copy-faster,1.1.1,benign,benign,benign,benign
benign,@enzo418##typed-promise,0.0.4,benign,benign,benign,benign
benign,grunt-dust,0.9.4,benign,benign,benign,benign
benign,@extra-array##prefix.min,2.10.19,benign,benign,benign,benign
benign,highlight-share,0.2.0,benign,benign,benign,benign
benign,bb-resolve,0.0.2,benign,benign,benign,benign
benign,sacoin,1.0.5,benign,benign,benign,benign
benign,colorxtractor,1.0.4,benign,malicious,malicious,malicious
benign,@ee-tools##rxs,0.1.6,benign,benign,benign,benign
benign,@kaliber##math,1.1.3,benign,benign,benign,benign
benign,web-audio-hooks,0.0.2,benign,benign,benign,benign
benign,random-item-percent,1.0.0,benign,benign,benign,benign
benign,leaflet-linestring-selector,1.1.5,benign,benign,benign,benign
benign,doxity_0x_starinje,0.5.46,benign,benign,benign,benign
benign,ducktyped,0.0.6,benign,benign,benign,benign
benign,final-project-react-modal,1.1.4,benign,benign,benign,benign
benign,niduscss-components-dropdown,2.1.0,benign,benign,benign,benign
benign,@alice-network##gateway-ethereum,1.0.1,benign,benign,benign,benign
benign,ripemd160-js,3.0.4,benign,benign,benign,benign
benign,redux-easy-actions,0.4.0,benign,benign,benign,benign
benign,docz-plugin-storybook,0.5.2,benign,benign,benign,benign
benign,material-icons-list,1.2.0,benign,malicious,benign,benign
benign,vue-scaling,0.3.11,benign,benign,malicious,benign
benign,print-result,1.0.9,benign,benign,benign,benign
benign,react-native-multi-progress-bar,0.1.1,benign,benign,benign,benign
benign,@kaliber##use-element-size,4.0.4,benign,benign,benign,benign
benign,web-ping,1.0.0,benign,benign,benign,benign
benign,grunt-update,0.2.3,benign,benign,benign,benign
benign,react-touch-drag-slider,2.2.6,benign,benign,benign,benign
benign,ls-ionic-calendar,0.0.1-beta,benign,benign,benign,benign
benign,ntx-keto-bhb-gummies-reduce-excess-weight-naturally-no-side-effects,1.0.0,benign,benign,benign,benign
benign,jasmine-sinon,0.4.0,benign,benign,benign,benign
benign,dompanzoom,0.0.5,benign,benign,benign,benign
benign,@clunch##process-wave,0.1.1,benign,benign,benign,benign
benign,headsup.js,1.0.2,benign,benign,benign,benign
benign,lit-modal-portal,0.7.1,benign,benign,benign,benign
benign,s3-streaming-upload,0.3.4,benign,benign,benign,benign
benign,vue-guaguaka,0.0.1-beta1,benign,benign,benign,benign
benign,grunt-fontsmith,0.11.1,benign,benign,benign,benign
benign,grunt-wxi-shell,0.2.0,benign,benign,benign,benign
benign,yomichan-dict-reader,1.2.2,benign,benign,benign,benign
benign,@madisonreed##csv,2.0.1,benign,benign,benign,benign
benign,react-native-photoview-fixios-test,1.0.2,benign,benign,benign,benign
benign,grunt-s3,0.2.0-alpha.3,benign,benign,benign,benign
benign,grunt-fabric-deploy,0.0.6,benign,benign,benign,benign
benign,@datalith##pixelmap,0.12.1,benign,benign,benign,benign
benign,inkdrop,0.2.2,benign,benign,benign,benign
benign,@forge-trade##smart-order-router,3.5.8,benign,benign,benign,benign
benign,use-scroll-into-view,1.0.3,benign,benign,benign,benign
benign,img2ascii,1.5.0,benign,benign,benign,benign
benign,once-css,1.0.0,benign,benign,benign,benign
benign,vue-loading-more,1.0.4,benign,benign,benign,benign
benign,img-compression-plugin,1.0.6,benign,benign,benign,benign
benign,smartweave,0.4.49,benign,benign,benign,benign
benign,@aaran1337##smart-order-router,0.1.3,benign,benign,benign,benign
benign,@namecheap##tsoa,4.1.5,benign,benign,benign,benign
benign,image-magic-adapter,1.0.55,benign,benign,benign,benign
benign,export-import-strapi5-plugin,1.0.1,benign,benign,benign,benign
benign,react-segment-display,1.0.0,benign,benign,benign,benign
benign,anynumber,1.0.2,benign,benign,benign,benign
benign,svelte-drawer-component,1.2.2,benign,benign,benign,benign
benign,gt-mapbox-gl-draw-circle,1.1.2,benign,benign,benign,benign
benign,react-web-tools,0.1.9,benign,benign,benign,benign
benign,uspin,1.3.0,benign,benign,benign,benign
benign,@assetpack##plugin-mipmap,0.8.0,benign,benign,benign,benign
benign,stitching-detailed,1.0.3,benign,benign,benign,benign
benign,x-bookable,0.4.25,benign,benign,benign,benign
benign,synaesthetic,0.0.13,benign,benign,benign,benign
benign,msi-mobile-ui,1.0.5,benign,benign,benign,benign
benign,@snomiao##say,0.1.35,benign,benign,benign,benign
benign,game-ysl2,0.0.4,benign,benign,benign,benign
benign,psydapt,0.1.8,benign,benign,benign,benign
benign,@dev.mohe##mwc-linear-progress,0.19.3,benign,benign,benign,benign
benign,leaflet.bezier,0.1.1,benign,benign,benign,benign
benign,game-jiukefei,0.0.6,benign,benign,benign,benign
benign,wywordcloud,0.1.6,benign,benign,benign,benign
benign,pheasant,0.2.2,benign,benign,benign,benign
benign,mw-dict,3.0.0,benign,benign,benign,benign
benign,union-ssl,0.0.1,benign,benign,benign,benign
benign,directus-template-cli,0.5.1,benign,benign,benign,benign
benign,@supermapgis##iclient-mapboxgl,11.3.0,benign,benign,malicious,benign
benign,my-formula-calculator,1.1.2,benign,benign,benign,benign
benign,apostrophe-salesforce,0.1.2,benign,benign,benign,benign
benign,@izosa##website-call,0.6.1,benign,benign,benign,benign
benign,phallosan-forte-extender,1.0.2,benign,benign,benign,benign
benign,my-awesome-spinner,1.0.21,benign,benign,benign,benign
benign,projectile-motion-with-air-resistance,1.0.3,benign,benign,benign,benign
benign,mithril-ui-form-rating-plugin,0.7.6,benign,benign,benign,benign
benign,graphim,1.0.2,benign,benign,benign,benign
benign,jl-engine,0.18.3,benign,benign,benign,benign
benign,mdcolorize,1.0.1,benign,benign,benign,benign
benign,@stdlib##stats-base-dists-beta-median,0.2.2,benign,benign,benign,benign
benign,pt_router,2.1.8,benign,benign,benign,benign
benign,@kitnato##locran,1.7.0,benign,benign,benign,benign
benign,@reskit##color,1.3.1,benign,benign,benign,benign
benign,grunt-template-client,1.0.0,benign,benign,benign,benign
benign,paper-control,1.0.8,benign,benign,benign,benign
benign,@guyn-style##color,0.1.0-alpha.14,benign,benign,benign,benign
benign,azusa,1.0.2,benign,benign,benign,benign
benign,hubot-flowdock,0.7.8,benign,benign,benign,benign
benign,gulp-checkstyle-jenkins-reporter,2.1.0,benign,benign,benign,benign
benign,hsgraphd3,1.3.5,benign,benign,benign,benign
benign,@spectrum-web-components##overlay-trigger,0.1.7,benign,benign,benign,benign
benign,@atleta-chain##smart-order-router-next,3.20.29,benign,benign,benign,benign
benign,back-to-top-arrow,0.1.1,benign,benign,benign,benign
benign,brisajs,1.0.5,benign,benign,benign,benign
benign,test-modal-again,1.0.5,benign,benign,benign,benign
benign,modal-openc-library,8.0.0,benign,benign,benign,benign
benign,scheme-designer-es6,1.1.6,benign,benign,benign,benign
benign,simple-scroll-animate,0.4.0,benign,benign,benign,benign
benign,customized-mapbox-gl-draw-circle,1.1.7,benign,benign,benign,benign
benign,@neurosity##dsp,1.0.1,benign,benign,benign,benign
benign,lk_wxbaseapi,1.1.4,benign,benign,benign,benign
benign,stylecow-plugin-rem,5.0.0,benign,benign,benign,benign
benign,byron-iohook,1.7.8,benign,benign,malicious,malicious
benign,@jmnuf##results,1.0.0,benign,benign,benign,benign
benign,ach,0.3.0,benign,benign,benign,benign
benign,grunt-spritify,0.1.4,benign,benign,benign,benign
benign,glsl-transition-thumbnail-cli,0.1.3,benign,benign,benign,benign
benign,react-native-scaled-img,1.0.2,benign,benign,benign,benign
benign,color-to-rgba,1.0.1,benign,benign,benign,benign
benign,tal-chart,1.0.1,benign,benign,benign,benign
benign,@kasif-apps##capture,1.1.0,benign,benign,benign,benign
benign,grunt-flex-yui-group,0.0.3,benign,benign,benign,benign
benign,patristic,0.6.0,benign,benign,benign,benign
benign,angular-fuse,0.0.2,benign,benign,benign,benign
benign,b-print-designer,0.0.19,benign,benign,benign,benign
benign,@girs##lasem-0.4,0.4.0-4.0.0-beta.23,benign,benign,benign,benign
benign,trueautomation-helper,0.3.1,benign,benign,benign,benign
benign,snosay,1.2.24,benign,benign,benign,benign
benign,@afsalk##nestjs-prom,1.0.0,benign,benign,benign,benign
benign,@ludekarts##base-ui,0.1.0-beta.15,benign,benign,benign,benign
benign,@mtourj##react-native-clip-rect,1.2.2,benign,benign,benign,benign
benign,ss-gorilla,0.1.0,benign,benign,benign,benign
benign,cordova-plugin-photo-library-ios,2.3.6,benign,benign,benign,benign
benign,@graviton-inc##plugin-node,0.1.7,benign,benign,malicious,malicious
benign,sparkle-motion,1.1.0,benign,benign,benign,benign
benign,randomizer-package,1.2.3,benign,benign,benign,benign
benign,arithmetica,1.0.1,benign,benign,benign,benign
benign,grunt-phpspec,0.0.3,benign,benign,benign,benign
benign,node-milight-promise,0.3.2,benign,benign,malicious,benign
benign,supershad,0.0.14,benign,benign,benign,benign
benign,react-native-progress-bar-horizontal,1.0.1,benign,benign,benign,benign
benign,nv-number-ellipse,0.0.2,benign,benign,benign,benign
benign,tailwindcss-alpha-fix,0.1.1,benign,benign,benign,benign
benign,flatlist-fast,0.1.1,benign,benign,benign,benign
benign,@samverschueren##stream-to-observable,0.3.1,benign,benign,benign,benign
benign,@psudocode##aurora.js,1.0.5,benign,benign,benign,benign
benign,react-native-flat-button,1.0.6,benign,benign,benign,benign
benign,grunt-ksscomb,1.0.4,benign,benign,benign,benign
benign,react-graphesque,0.1.0,benign,benign,benign,benign
benign,draggable-panel,1.0.10,benign,benign,benign,benign
benign,@mrporter##frontend-monitoring,5.0.4,benign,benign,benign,benign
benign,ua-media-accept,1.0.3,benign,benign,benign,benign
benign,grunt-awsebdeploybo,0.2.3,benign,benign,benign,benign
benign,vue3-watermark,1.0.2,benign,benign,benign,benign
benign,@ui.js.org##ui-js-stage-1-esbuild-plugin,0.0.22,benign,benign,benign,benign
benign,base58-js,3.0.2,benign,benign,benign,benign
benign,dchart-area-with-bubble-line,0.0.7,benign,benign,benign,benign
benign,brcomponentsrn,0.0.4,benign,benign,benign,benign
benign,@definetool##photo-kml,1.0.5,benign,benign,benign,benign
benign,ionic3-star-rating,2.1.2,benign,benign,benign,benign
benign,kakao-maps-sdk,1.0.1,benign,benign,benign,benign
benign,super-sky-cbd-gummies,1.0.0,benign,benign,benign,benign
benign,tetrahedron-distance,0.0.23,benign,benign,benign,benign
benign,howcomplete,1.0.0,benign,benign,benign,benign
benign,y-my-utils,1.0.1,benign,benign,benign,benign
benign,slide-in-text,1.0.3,benign,benign,benign,benign
benign,@sevapp##fetchify,0.3.11,benign,benign,benign,benign
benign,hirngespinst,0.2.1,benign,benign,benign,benign
benign,funny-divide,1.0.3,benign,benign,benign,benign
benign,wpmtest,1.3.9,benign,benign,benign,benign
benign,@0xshogun##sdk,1.1.52,benign,benign,benign,benign
benign,@kakkuk##serverless-aws-apigateway-documentation,1.3.1,benign,benign,benign,benign
benign,elegant-react-tooltip,1.6.1,benign,benign,benign,benign
benign,reapp-scroller,1.0.8,benign,benign,benign,benign
benign,kerassentials-reviews-amazon-pguow,2.0.7,benign,benign,benign,benign
benign,keyframegen,0.1.1,benign,benign,benign,benign
benign,gulp-iced-coffee,1.2.1,benign,benign,benign,benign
benign,@stdlib##random-array-binomial,0.2.1,benign,benign,benign,benign
benign,diff-match-patch-2,1.0.0,benign,benign,benign,benign
benign,@hacknug##tailwindcss-alpha,1.0.1,benign,benign,benign,benign
benign,@jedidiah##game-of-life-wc,0.0.5,benign,benign,benign,benign
benign,react-apple-carousel,1.2.0,benign,benign,benign,benign
benign,push_server,1.0.8,benign,benign,benign,benign
benign,@wiajs##ui,1.2.16,benign,benign,benign,benign
benign,grunt-xmllint,1.0.0,benign,benign,benign,benign
benign,tile-frame,1.2.1,benign,benign,benign,benign
benign,command-scoreish,0.1.2,benign,benign,benign,benign
benign,1nuage2mots,0.2.0,benign,benign,benign,benign
benign,@puniker##react-native-ui,0.0.0-beta.2,benign,benign,benign,benign
benign,canvas-sketch-util-umd,1.10.6,benign,benign,benign,benign
benign,@salvagr##react-instagram-data-server,1.0.0,benign,benign,benign,benign
benign,@jaimebboyjt##v-scale,0.0.3,benign,benign,benign,benign
benign,@znemz##color-math,1.1.3,benign,benign,benign,benign
benign,plunderbot,0.1.3,benign,benign,benign,benign
benign,miniprogram-elder-transform-tool,0.0.3,benign,benign,benign,benign
benign,three-angle-motion,0.0.3,benign,benign,benign,benign
benign,royman-chart-creator,1.0.1,benign,benign,benign,benign
benign,circle-regions,0.4.2,benign,benign,benign,benign
benign,react-native-auto-toast,1.0.6,benign,benign,benign,benign
benign,sir.js,1.0.4,benign,benign,benign,benign
benign,majic-ts,1.2.1,benign,benign,benign,benign
benign,999,0.0.1,benign,benign,benign,benign
benign,radial-gauge,1.0.1,benign,benign,benign,benign
benign,@apollo-link-debug##handle-timer,0.0.5,benign,benign,benign,benign
benign,o_number_normalized,1.0.7,benign,benign,benign,benign
