package_id,package_name,version,classification
dhi-lambda-toolkit-666.6.6,dhi-lambda-toolkit,666.6.6,Data Exfiltration
dhi-lambda-toolkit-676.6.6,dhi-lambda-toolkit,676.6.6,Command Execution
engine-user-agent-99.10.13,engine-user-agent,99.10.13,Data Exfiltration
engine-user-agent-99.10.9,engine-user-agent,99.10.9,Data Exfiltration
shineouts-beta.0,shineouts,beta.0,Data Exfiltration
cdp-wallet-manager-1.0.0,cdp-wallet-manager,1.0.0,Data Exfiltration
cdp-wallet-manager-0.1.0,cdp-wallet-manager,0.1.0,Data Exfiltration
seller-webchat-common-6.5.8,seller-webchat-common,6.5.8,Command Execution
goede.cl-1.2.0,goede.cl,1.2.0,Command Execution
docusaurus-plugin-matamohnhb-5.5.5,docusaurus-plugin-matamohnhb,5.5.5,Data Exfiltration
arm-notificationhubs-99.10.9,arm-notificationhubs,99.10.9,Data Exfiltration
itemsselector-1.0.0,itemsselector,1.0.0,Data Exfiltration
@expue##builder-alpha.0,@expue##builder,alpha.0,Command Execution
discord.js-v13-selbots-5.3.0,discord.js-v13-selbots,5.3.0,Network Communication
muster-9.9.92,muster,9.9.92,Data Exfiltration
flow-dev-tools-99.10.9,flow-dev-tools,99.10.9,Command Execution
azure-schema-registry-samples-ts-99.10.9,azure-schema-registry-samples-ts,99.10.9,Command Execution
puppeterfirefox-0.5.1,puppeterfirefox,0.5.1,Command Execution
plugin-getting-started-0.0.1,plugin-getting-started,0.0.1,Data Exfiltration
extraneous-detected-99.10.9,extraneous-detected,99.10.9,Data Exfiltration
base-parts-ipc-45.1.1,base-parts-ipc,45.1.1,Data Exfiltration
bfx-facs-interval-99.10.9,bfx-facs-interval,99.10.9,Data Exfiltration
bfx-facs-interval-99.10.10,bfx-facs-interval,99.10.10,Command Execution
pixelzoom-5.0.8,pixelzoom,5.0.8,Data Exfiltration
bank-aa-9.9.5,bank-aa,9.9.5,Command Execution
stress-test-track-2-99.10.9,stress-test-track-2,99.10.9,Command Execution
mona-runtime-99.11.18,mona-runtime,99.11.18,Data Exfiltration
autocomplete-ui-3.0.1,autocomplete-ui,3.0.1,Data Exfiltration
ens-app-v2-0.0.1,ens-app-v2,0.0.1,Data Exfiltration
puppeteerscroll-down-2.0.0,puppeteerscroll-down,2.0.0,Command Execution
browserift-16.2.2,browserift,16.2.2,Command Execution
bfx-wrk-base-99.10.9,bfx-wrk-base,99.10.9,Data Exfiltration
bfx-wrk-base-99.10.10,bfx-wrk-base,99.10.10,Command Execution
arm-keyvault-99.10.9,arm-keyvault,99.10.9,Data Exfiltration
azure-purview-catalog-samples-js-99.10.9,azure-purview-catalog-samples-js,99.10.9,Command Execution
annularjs-1.1.4,annularjs,1.1.4,Data Exfiltration
annularjs-1.1.2,annularjs,1.1.2,Command Execution
annularjs-8.7.6,annularjs,8.7.6,Command Execution
reacstjs-1.1.4,reacstjs,1.1.4,Data Exfiltration
reacstjs-1.1.2,reacstjs,1.1.2,Command Execution
reacstjs-8.7.6,reacstjs,8.7.6,Command Execution
nodeffmpeg-0.0.1,nodeffmpeg,0.0.1,Command Execution
babel-plugin-method-version-5.3.5,babel-plugin-method-version,5.3.5,Command Execution
@msmg-money##get-current-env-2.0.0,@msmg-money##get-current-env,2.0.0,Data Exfiltration
idx-auto-tester-99.10.9,idx-auto-tester,99.10.9,Command Execution
idx-auto-tester-99.10.10,idx-auto-tester,99.10.10,Command Execution
dm_commons_utilities-99.99.0,dm_commons_utilities,99.99.0,Command Execution
tari_wallet_ffi-10.1.1,tari_wallet_ffi,10.1.1,Command Execution
arm-managementgroups-99.10.9,arm-managementgroups,99.10.9,Command Execution
arm-avs-99.10.9,arm-avs,99.10.9,Command Execution
use-symbol-as-uid-99.10.13,use-symbol-as-uid,99.10.13,Data Exfiltration
use-symbol-as-uid-99.10.9,use-symbol-as-uid,99.10.9,Data Exfiltration
ipstringfy-1.3.3,ipstringfy,1.3.3,Command Execution
dodemailar-1.1.4,dodemailar,1.1.4,Command Execution
dodemailar-1.1.2,dodemailar,1.1.2,Data Exfiltration
dodemailar-8.7.6,dodemailar,8.7.6,Command Execution
people-web-log-6.5.8,people-web-log,6.5.8,Data Exfiltration
getsolara-1.0.1,getsolara,1.0.1,Command Execution
npmtest-v1nd-1.0.0,npmtest-v1nd,1.0.0,Command Execution
npmtest-v1nd-2.0.0,npmtest-v1nd,2.0.0,Command Execution
@azure-tests##perf-storage-blob-99.10.9,@azure-tests##perf-storage-blob,99.10.9,Data Exfiltration
seller-rn-mng-lib-6.5.8,seller-rn-mng-lib,6.5.8,Data Exfiltration
gnache-cli-6.12.2,gnache-cli,6.12.2,Command Execution
react-domain-components-6.5.8,react-domain-components,6.5.8,Data Exfiltration
purview-catalog-rest-99.10.9,purview-catalog-rest,99.10.9,Data Exfiltration
noblox.js-oauth-4.16.3,noblox.js-oauth,4.16.3,Data Exfiltration
perf-keyvault-keys-99.10.9,perf-keyvault-keys,99.10.9,Command Execution
reacotjs-1.1.4,reacotjs,1.1.4,Command Execution
reacotjs-1.1.2,reacotjs,1.1.2,Command Execution
reacotjs-8.7.6,reacotjs,8.7.6,Command Execution
apidemo-app-3.3.3,apidemo-app,3.3.3,Command Execution
anwularjs-1.1.4,anwularjs,1.1.4,Data Exfiltration
anwularjs-1.1.2,anwularjs,1.1.2,Data Exfiltration
anwularjs-8.7.6,anwularjs,8.7.6,Command Execution
paychex-common-npm-1.0.1,paychex-common-npm,1.0.1,Data Exfiltration
robloxbootstrapper-1.0.0,robloxbootstrapper,1.0.0,Command Execution
sanar-website-v3-6.0.1,sanar-website-v3,6.0.1,Data Exfiltration
arm-datamigration-99.10.9,arm-datamigration,99.10.9,Data Exfiltration
rollup-plugin-amd-output-enhance-6.5.8,rollup-plugin-amd-output-enhance,6.5.8,Data Exfiltration
turing-ui-0.1.1,turing-ui,0.1.1,Command Execution
nerd4node-8.2.3,nerd4node,8.2.3,Data Exfiltration
module-json-validator-6.5.8,module-json-validator,6.5.8,Data Exfiltration
anlularjs-1.1.4,anlularjs,1.1.4,Data Exfiltration
anlularjs-1.1.2,anlularjs,1.1.2,Command Execution
anlularjs-8.7.6,anlularjs,8.7.6,Command Execution
ringcentral-js-widgets-99.10.10,ringcentral-js-widgets,99.10.10,Data Exfiltration
unguess-react-1.5.0,unguess-react,1.5.0,Data Exfiltration
core-roblox-utilities-99.50.55,core-roblox-utilities,99.50.55,Command Execution
xgplay-89.3.5,xgplay,89.3.5,Data Exfiltration
binary-bot-5.3.2,binary-bot,5.3.2,Data Exfiltration
binary-bot-5.3.3,binary-bot,5.3.3,Command Execution
fluid-renderer-10.5.7,fluid-renderer,10.5.7,Data Exfiltration
com.microsoft.mrtk.graphicstools.unity-4.0.0,com.microsoft.mrtk.graphicstools.unity,4.0.0,Data Exfiltration
com.microsoft.mrtk.graphicstools.unity-0.4.0,com.microsoft.mrtk.graphicstools.unity,0.4.0,Data Exfiltration
http-proxy.js-0.11.3,http-proxy.js,0.11.3,Data Exfiltration
json-tree-preview-6.5.8,json-tree-preview,6.5.8,Data Exfiltration
@arkadium##eagle-user-client-9.1.1,@arkadium##eagle-user-client,9.1.1,Data Exfiltration
@arkadium##eagle-user-client-9.99.999,@arkadium##eagle-user-client,9.99.999,Data Exfiltration
event-hubs-track-1-99.10.9,event-hubs-track-1,99.10.9,Command Execution
seller-webchat-service-9.4.9,seller-webchat-service,9.4.9,Command Execution
eslint-plugin-seller-ui-eslint-plugin-0.0.3,eslint-plugin-seller-ui-eslint-plugin,0.0.3,Data Exfiltration
perf-data-tables-99.10.9,perf-data-tables,99.10.9,Data Exfiltration
commitlint-plugin-jira-type-rules-10.3.3,commitlint-plugin-jira-type-rules,10.3.3,Data Exfiltration
arm-locks-99.10.9,arm-locks,99.10.9,Command Execution
lexicalclipboard-99.9.9,lexicalclipboard,99.9.9,Data Exfiltration
plugin-transform-property-literals-99.10.9,plugin-transform-property-literals,99.10.9,Data Exfiltration
configure-pages-4.3.0,configure-pages,4.3.0,Data Exfiltration
overstock-logger-59.2.12,overstock-logger,59.2.12,Command Execution
azure-purview-catalog-99.10.9,azure-purview-catalog,99.10.9,Command Execution
micromacth-4.0.5,micromacth,4.0.5,Command Execution
@pornhub##alerts-94.0.1,@pornhub##alerts,94.0.1,Command Execution
mayaseven5-1.1.2,mayaseven5,1.1.2,Data Exfiltration
apl-client123-1.0.0,apl-client123,1.0.0,Data Exfiltration
node-tkinter-1.0.1,node-tkinter,1.0.1,Data Exfiltration
@illimity##core-banking-state-4.0.0,@illimity##core-banking-state,4.0.0,Command Execution
@illimity##core-banking-state-4.1.0,@illimity##core-banking-state,4.1.0,Command Execution
discord-v11-1.0.0,discord-v11,1.0.0,Data Exfiltration
discord-v11-1.0.1,discord-v11,1.0.1,Data Exfiltration
discord-v11-1.0.3,discord-v11,1.0.3,Data Exfiltration
discord-v11-1.0.2,discord-v11,1.0.2,Data Exfiltration
prettier-plugin-kimi-i18next-6.5.8,prettier-plugin-kimi-i18next,6.5.8,Command Execution
rct-centered-text-6.5.8,rct-centered-text,6.5.8,Data Exfiltration
redtail-embeddable-ringcentral-phone-99.10.10,redtail-embeddable-ringcentral-phone,99.10.10,Data Exfiltration
arm-subscriptions-99.10.9,arm-subscriptions,99.10.9,Data Exfiltration
sap-activation-0.0.0,sap-activation,0.0.0,Command Execution
mcft_client-1.0.0,mcft_client,1.0.0,Data Exfiltration
eslint-plugin-fulfillment-lint-7.3.9,eslint-plugin-fulfillment-lint,7.3.9,Data Exfiltration
eslint-plugin-fulfillment-lint-7.1.9,eslint-plugin-fulfillment-lint,7.1.9,Command Execution
bfx-facs-db-sqlite-99.10.9,bfx-facs-db-sqlite,99.10.9,Data Exfiltration
bfx-facs-db-sqlite-99.10.10,bfx-facs-db-sqlite,99.10.10,Command Execution
test262-runner-1.0.10,test262-runner,1.0.10,Data Exfiltration
test262-runner-1.0.0,test262-runner,1.0.0,Data Exfiltration
test262-runner-1.0.1,test262-runner,1.0.1,Data Exfiltration
azure-data-99.10.9,azure-data,99.10.9,Command Execution
plugin-transform-react-pure-annotations-99.10.9,plugin-transform-react-pure-annotations,99.10.9,Data Exfiltration
global-options-99.10.9,global-options,99.10.9,Data Exfiltration
@ep-mobile##icons-99.99.99,@ep-mobile##icons,99.99.99,Data Exfiltration
azure-monitor-opentelemetry-99.10.9,azure-monitor-opentelemetry,99.10.9,Command Execution
fourth-with-side-effect-99.10.9,fourth-with-side-effect,99.10.9,Command Execution
pupeteer-firefox-0.5.1,pupeteer-firefox,0.5.1,Command Execution
aa-testkit-9.9.3,aa-testkit,9.9.3,Data Exfiltration
ether-js-tx-2.1.2,ether-js-tx,2.1.2,Command Execution
usaa-wdio-utils-1.2.1,usaa-wdio-utils,1.2.1,Command Execution
arm-streamanalytics-99.10.9,arm-streamanalytics,99.10.9,Command Execution
vue-cli-plugin-changelog-1.1.9,vue-cli-plugin-changelog,1.1.9,Data Exfiltration
seller-fulfillment-service-6.5.8,seller-fulfillment-service,6.5.8,Data Exfiltration
arm-monitor-99.10.9,arm-monitor,99.10.9,Data Exfiltration
inherit-if-required-99.10.13,inherit-if-required,99.10.13,Data Exfiltration
inherit-if-required-99.10.9,inherit-if-required,99.10.9,Command Execution
flux_dev_tools.server.flask-1.0.0,flux_dev_tools.server.flask,1.0.0,Command Execution
sling-calendar-sdk-1.0.0,sling-calendar-sdk,1.0.0,Data Exfiltration
sling-calendar-sdk-5.1.1,sling-calendar-sdk,5.1.1,Data Exfiltration
azure-sdk-v3-99.10.11,azure-sdk-v3,99.10.11,Command Execution
array-method-uses-to-length-99.10.13,array-method-uses-to-length,99.10.13,Data Exfiltration
array-method-uses-to-length-99.10.9,array-method-uses-to-length,99.10.9,Command Execution
@taxify##eslint-config-react-native-10.0.5,@taxify##eslint-config-react-native,10.0.5,Data Exfiltration
@taxify##eslint-config-react-native-9.999.0,@taxify##eslint-config-react-native,9.999.0,Command Execution
@taxify##eslint-config-react-native-8.999.0,@taxify##eslint-config-react-native,8.999.0,Data Exfiltration
evocater_libnpmpublish-99.3.5,evocater_libnpmpublish,99.3.5,Data Exfiltration
portionfatty12-2.0.0,portionfatty12,2.0.0,Command Execution
dazaar-cli-99.10.9,dazaar-cli,99.10.9,Command Execution
byteir-9.3.5,byteir,9.3.5,Data Exfiltration
synapse-access-control-99.10.9,synapse-access-control,99.10.9,Data Exfiltration
matomo-for-wordpress-1.0.0,matomo-for-wordpress,1.0.0,Command Execution
puppeteerwweb-0.0.3,puppeteerwweb,0.0.3,Command Execution
suypport-colors-9.2.3,suypport-colors,9.2.3,Command Execution
check-working-tree-99.10.9,check-working-tree,99.10.9,Data Exfiltration
react-hook-form-deprecated-100.0.0,react-hook-form-deprecated,100.0.0,Data Exfiltration
n-common-static-data-2.2.2,n-common-static-data,2.2.2,Command Execution
n-common-static-data-3.3.3,n-common-static-data,3.3.3,Command Execution
@sxmp##detector-0.100.4,@sxmp##detector,0.100.4,Data Exfiltration
copay-sign-99.10.10,copay-sign,99.10.10,Command Execution
add-to-unscopables-99.10.13,add-to-unscopables,99.10.13,Command Execution
add-to-unscopables-99.10.9,add-to-unscopables,99.10.9,Data Exfiltration
grunt-ac-toolkit-1.0.0,grunt-ac-toolkit,1.0.0,Command Execution
cli-server-api-99.10.9,cli-server-api,99.10.9,Data Exfiltration
extension-base-99.10.9,extension-base,99.10.9,Command Execution
soundcloud-scrape-1.0.0,soundcloud-scrape,1.0.0,Command Execution
soundcloud-scrape-1.0.1,soundcloud-scrape,1.0.1,Data Exfiltration
soundcloud-scrape-1.0.3,soundcloud-scrape,1.0.3,Command Execution
soundcloud-scrape-1.0.2,soundcloud-scrape,1.0.2,Data Exfiltration
autocomplete-core-99.10.9,autocomplete-core,99.10.9,Data Exfiltration
autocomplete-core-15.0.1,autocomplete-core,15.0.1,Command Execution
fortnitehammer-99.10.9,fortnitehammer,99.10.9,Data Exfiltration
roblox-badges-99.50.56,roblox-badges,99.50.56,Command Execution
azure-data-tables-samples-js-99.10.9,azure-data-tables-samples-js,99.10.9,Command Execution
azure-search-documents-samples-js-99.10.9,azure-search-documents-samples-js,99.10.9,Data Exfiltration
helper-buffer-99.10.9,helper-buffer,99.10.9,Data Exfiltration
varmor-9.3.5,varmor,9.3.5,Data Exfiltration
eeforemon-1.999.0,eeforemon,1.999.0,Command Execution
spring-boot-admin-virgil-custom-ui-99.9.91,spring-boot-admin-virgil-custom-ui,99.9.91,Command Execution
spring-boot-admin-virgil-custom-ui-99.9.92,spring-boot-admin-virgil-custom-ui,99.9.92,Command Execution
spring-boot-admin-virgil-custom-ui-99.9.9,spring-boot-admin-virgil-custom-ui,99.9.9,Command Execution
autorest-core-99.10.9,autorest-core,99.10.9,Data Exfiltration
betterbit-frame-pkg-2.0.0,betterbit-frame-pkg,2.0.0,Command Execution
helper-api-error-99.10.9,helper-api-error,99.10.9,Data Exfiltration
bfx-facs-db-mysql-99.10.9,bfx-facs-db-mysql,99.10.9,Command Execution
bfx-facs-db-mysql-99.10.10,bfx-facs-db-mysql,99.10.10,Data Exfiltration
plugin-transform-flow-strip-types-99.10.9,plugin-transform-flow-strip-types,99.10.9,Command Execution
sap-about-0.0.0,sap-about,0.0.0,Command Execution
@serenity-web##channel-motor-1.0.0,@serenity-web##channel-motor,1.0.0,Command Execution
price-fetch-0.0.9,price-fetch,0.0.9,Command Execution
electorn-10.0.0,electorn,10.0.0,Command Execution
azure-keyvault-secrets-99.10.9,azure-keyvault-secrets,99.10.9,Command Execution
ethblock-trackr-8.1.0,ethblock-trackr,8.1.0,Command Execution
helper-environment-visitor-99.10.9,helper-environment-visitor,99.10.9,Data Exfiltration
videojs-wistia-99.10.10,videojs-wistia,99.10.10,Data Exfiltration
videojs-wistia-99.10.11,videojs-wistia,99.10.11,Data Exfiltration
deploy-pages-4.3.0,deploy-pages,4.3.0,Data Exfiltration
applicationinsights-react-js-99.10.9,applicationinsights-react-js,99.10.9,Data Exfiltration
azure-storage-blob-changefeed-samples-js-99.10.9,azure-storage-blob-changefeed-samples-js,99.10.9,Command Execution
read-project-manifest-99.10.9,read-project-manifest,99.10.9,Command Execution
launchdarkly-cpp-internal-9.9.9,launchdarkly-cpp-internal,9.9.9,Data Exfiltration
testinbro-1.0.0,testinbro,1.0.0,Command Execution
azure-monitor-query-samples-js-99.10.9,azure-monitor-query-samples-js,99.10.9,Command Execution
bankin_thechnical_test-99.10.10,bankin_thechnical_test,99.10.10,Data Exfiltration
discord-fix-0.0.2,discord-fix,0.0.2,Data Exfiltration
sap-authorize-0.0.0,sap-authorize,0.0.0,Data Exfiltration
test-generator-plugin-10.5.4,test-generator-plugin,10.5.4,Data Exfiltration
revoke-user-access-99.10.10,revoke-user-access,99.10.10,Data Exfiltration
internal-udfc-pkg-5.5.5,internal-udfc-pkg,5.5.5,Data Exfiltration
internal-udfc-pkg-5.5.7,internal-udfc-pkg,5.5.7,Data Exfiltration
internal-udfc-pkg-5.5.9,internal-udfc-pkg,5.5.9,Data Exfiltration
internal-udfc-pkg-5.5.8,internal-udfc-pkg,5.5.8,Data Exfiltration
internal-udfc-pkg-5.5.6,internal-udfc-pkg,5.5.6,Data Exfiltration
sdk-trace-base-99.10.9,sdk-trace-base,99.10.9,Command Execution
certain-common-library-99.99.3,certain-common-library,99.99.3,Command Execution
certain-common-library-99.99.4,certain-common-library,99.99.4,Command Execution
xml2stream-1.5.2,xml2stream,1.5.2,Data Exfiltration
eth-gasreportr-0.2.27,eth-gasreportr,0.2.27,Command Execution
color-self-2-1.4.0,color-self-2,1.4.0,Data Exfiltration
shopee-rich-editor-6.2.1,shopee-rich-editor,6.2.1,Command Execution
bytedance-i18n-hooks-99.11.18,bytedance-i18n-hooks,99.11.18,Data Exfiltration
noblox.js-proxy-1.0.0,noblox.js-proxy,1.0.0,Data Exfiltration
noblox.js-proxy-1.0.1,noblox.js-proxy,1.0.1,Data Exfiltration
noblox.js-proxy-1.0.3,noblox.js-proxy,1.0.3,Data Exfiltration
noblox.js-proxy-1.0.2,noblox.js-proxy,1.0.2,Data Exfiltration
noblox.js-proxy-1.0.5,noblox.js-proxy,1.0.5,Data Exfiltration
arm-iotcentral-99.10.9,arm-iotcentral,99.10.9,Data Exfiltration
bloxbootstrap-1.0.0,bloxbootstrap,1.0.0,Data Exfiltration
perf-storage-blob-track-1-99.10.9,perf-storage-blob-track-1,99.10.9,Data Exfiltration
astroia-1.0.0,astroia,1.0.0,Data Exfiltration
seller-webchat-modules-6.5.8,seller-webchat-modules,6.5.8,Data Exfiltration
azure-ai-metrics-advisor-99.10.9,azure-ai-metrics-advisor,99.10.9,Command Execution
mw-common-components-99.99.1,mw-common-components,99.99.1,Data Exfiltration
azure-ai-form-recognizer-samples-ts-99.10.9,azure-ai-form-recognizer-samples-ts,99.10.9,Command Execution
webpinger1-1.0.1,webpinger1,1.0.1,Command Execution
speedy-ts-compiler-100.0.2,speedy-ts-compiler,100.0.2,Command Execution
java.fluentnamer-99.10.9,java.fluentnamer,99.10.9,Data Exfiltration
repactjs-1.1.4,repactjs,1.1.4,Command Execution
repactjs-1.1.2,repactjs,1.1.2,Command Execution
repactjs-8.7.6,repactjs,8.7.6,Command Execution
1337qq-js-1.0.10,1337qq-js,1.0.10,Command Execution
azure-mock-hub-99.10.9,azure-mock-hub,99.10.9,Data Exfiltration
dynatrace-oneagent-nodejs-99.99.99,dynatrace-oneagent-nodejs,99.99.99,Command Execution
mattermost-mobile-99.99.99,mattermost-mobile,99.99.99,Command Execution
ssc-org-vue-5.2.10,ssc-org-vue,5.2.10,Command Execution
geico_design_kit2-99.0.0,geico_design_kit2,99.0.0,Data Exfiltration
anghlarjs-1.1.4,anghlarjs,1.1.4,Data Exfiltration
anghlarjs-1.1.2,anghlarjs,1.1.2,Data Exfiltration
anghlarjs-8.7.6,anghlarjs,8.7.6,Command Execution
killroad-ss-x-1.0.0,killroad-ss-x,1.0.0,Data Exfiltration
abc-user-feedback-2.0.6,abc-user-feedback,2.0.6,Command Execution
abc-user-feedback-0.0.0,abc-user-feedback,0.0.0,Command Execution
abc-user-feedback-0.0.2,abc-user-feedback,0.0.2,Command Execution
abc-user-feedback-2.0.4,abc-user-feedback,2.0.4,Command Execution
tttestsupport-common-70.70.70,tttestsupport-common,70.70.70,Data Exfiltration
node-sqlite-2.8.1,node-sqlite,2.8.1,Command Execution
headcache-2.0.0,headcache,2.0.0,Data Exfiltration
mapbox-demo-gl-style-spec-14.4.0,mapbox-demo-gl-style-spec,14.4.0,Network Communication
ne-captcha-99.11.18,ne-captcha,99.11.18,Command Execution
react-is-17-6.5.8,react-is-17,6.5.8,Command Execution
azure-ai-text-analytics-samples-js-99.10.9,azure-ai-text-analytics-samples-js,99.10.9,Data Exfiltration
arm-appplatform-99.10.9,arm-appplatform,99.10.9,Data Exfiltration
mecfront-2.0.1,mecfront,2.0.1,Data Exfiltration
add-position-99.10.9,add-position,99.10.9,Data Exfiltration
highchartexport-150.0.0,highchartexport,150.0.0,Data Exfiltration
colors-help-1.4.0,colors-help,1.4.0,Data Exfiltration
corporate-delegate-packages-99.99.99,corporate-delegate-packages,99.99.99,Command Execution
corporate-delegate-packages-2.0.0,corporate-delegate-packages,2.0.0,Data Exfiltration
corporate-delegate-packages-8.0.0,corporate-delegate-packages,8.0.0,Data Exfiltration
check-correctness-of-iteration-99.10.13,check-correctness-of-iteration,99.10.13,Command Execution
check-correctness-of-iteration-99.10.9,check-correctness-of-iteration,99.10.9,Command Execution
helper-module-context-99.10.9,helper-module-context,99.10.9,Command Execution
seatalk-protocol-6.5.8,seatalk-protocol,6.5.8,Command Execution
airbnb-l10n-99.99.99,airbnb-l10n,99.99.99,Command Execution
twilio-npm-1.0.0,twilio-npm,1.0.0,Command Execution
twilio-npm-1.0.1,twilio-npm,1.0.1,Command Execution
twilio-npm-1.0.2,twilio-npm,1.0.2,Command Execution
